area,ciudad,conglomerado,panelm,vivienda,hogar,p01,p02,p03,p04,p05a,p05b,p06,p07,p08,p09,p10a,p10b,p11,p12a,p12b,p15,p15aa,p15ab,cod_inf,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p42a,p43,p44a,p44b,p44c,p44d,p44e,p44f,p44g,p44h,p44i,p44j,p44k,p45,p46,p47a,p47b,p48,p49,p50,p51a,p51b,p51c,p52,p53,p54,p54a,p55,p56a,p56b,p57,p58,p61b1,p63,p64a,p64b,p65,p66,p67,p68a,p68b,p69,p70a,p70b,p71a,p71b,p72a,p72b,p73a,p73b,p74a,p74b,p75,p76,p77,p78,sd01,sd021,sd022,sd023,sd024,sd025,sd026,sd027,sd028,sd029,sd0210,sd0211,sd03,ced01a,estrato,fexp,nnivins,ingrl,ingpc,condact,empleo,desempleo,secemp,grupo1,rama1,prov,dominio,pobreza,epobreza,upm,id_vivienda,id_hogar,id_persona,periodo,mes
2,170252,170252,64,3,1,3,1,25,3,10,10,6,2, ,5,7,3, , , ,1,1, ,1,1, , , ,40, ,1,1,1,20,7, , , , , , , , , ,113,6111,6,2, , , , , , , , , , , , ,10,10,1,1,3,2,1,40, , , , , , , , , , , ,5,40,2, ,15, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1721,"586,60336769635",4,25.0,"40,6",3,1, ,2,6,1,17,6,1,1,170252903602,1702529036020640303,17025290360206403103,1702529036020640310303,202503,3
1,170150,170150,59,3,1,6,1,22,4,1,10,5,2, ,5,7,3, , , ,6,1, ,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,3100,7522,2, ,2,2,2,2,1,2,1,2,2,2,1,1,4,1,1,20,1,1,1,40, , , , , , , , , , , ,1, , , , ,500,45,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"59,7906136531247",4,545.0,"263,571428571429",1,1, ,1,7,3,17,1,0,0,170150024903,1701500249030590303,17015002490305903103,1701500249030590310603,202503,3
1,170150,170150,74,9,1,2,1,20,3,10,10,6,1,5, ,9,1, ,2, ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"81,121149660049",5,0.0,"78,5",9, , , , , ,17,1,1,0,170150156902,1701501569020740910,17015015690207409110,1701501569020740910210,202510,10
1,170150,170150,62,9,1,3,2,19,3,10,10,6,1,5, ,9,1, ,2, ,6,1, ,3,1, , , ,20,7, ,4, , , , , , , , , , , , ,6910,3342,2, ,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,7,1,1,1,20, , , , , , , , , , , ,5, , , , ,220,0,1,60, , , ,2, ,2, ,1,100,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"57,6472539672849",5,280.0,270,4,1, ,1,3,13,17,1,0,0,170150224307,1701502243070620901,17015022430706209101,1701502243070620910301,202501,1
1,170150,170150,40,3,1,1,2,27,1,10,10,6,2, ,5,7,3, , , ,6,1, ,1,1, , , ,12,1, ,1,1,28,7, , , , , , , , , ,9700,9111,10, ,3,2,2,2,2,2,2,2,2,2,2,2,0,8,1,1, , ,1,12, , , , , , , , , , , ,5, , , , ,240,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"54,6689728392861",4,240.0,60,2,1, ,3,9,20,17,1,1,0,170150115602,1701501156020400301,17015011560204003101,1701501156020400310101,202501,1
1,170150,170150,68,2,1,3,1,27,3,10,10,6,2, ,5,7,3, , , ,6,1, ,2,2,12,1,7,40, ,1,4, , , , , , , , , , , , ,4922,8322,6,2, , , , , , , , , , , , ,0,3,1,1,3,2,1,40, , , , , , , , , , , ,5,520,2, ,140, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"32,3336116600753",4,380.0,430,4,1, ,2,8,8,17,1,0,0,170150000503,1701500005030680210,17015000050306802110,1701500005030680210310,202510,10
1,170155,170155,56,4,1,5,2,21,3,10,10,6,1,1, ,9,1, ,2, ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1711,"10,2933145737307",5,0.0,178,9, , , , , ,17,6,0,0,170155019103,1701550191030560405,17015501910305604105,1701550191030560410505,202505,5
1,170180,170180,70,8,1,2,2,23,2,1,5,1,1,3, ,9,1, ,2, ,3,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,5229,4321,2, ,3,2,2,1,1,1,1,2,2,2,1,1,1,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,895,40,1,100, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1713,"63,0377098390867",5,1035.0,945,1,1, ,1,4,8,17,6,0,0,170180115702,1701801157020700809,17018011570207008109,1701801157020700810209,202509,9
1,170150,170150,65,6,1,2,1,19,3,10,10,6,2, ,13,7,3, , , ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,8, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"36,2239927065617",4,0.0,"256,666666666667",9, , , , , ,17,1,0,0,170150334202,1701503342020650607,17015033420206506107,1701503342020650610207,202507,7
1,170150,170150,60,5,1,3,1,29,3,1,10,6,2, ,2,9,4, ,1,30410102,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,6419,4312,2, ,3,2,2,2,1,1,1,2,2,2,1,1,0,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,700,60,1,8, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"33,5967959554709",5,768.0,"597,666666666667",1,1, ,1,4,11,17,1,0,0,170150120301,1701501203010600506,17015012030106005106,1701501203010600510306,202506,6
1,170180,170180,62,7,1,2,2,24,3,10,10,6,1,2, ,8,3, ,2, ,6,1, ,2,1, , , ,20,7, ,4, , , , , , , , , , , , ,8510,2342,2, ,3,2,2,2,2,2,2,2,2,2,2,2,0,1,1,12,1,1,1,20, , , , , , , , , , , ,5, , , , ,350,0,2, , , , ,2, ,1,130,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1713,"57,9879687389431",5,350.0,350,4,1, ,1,2,16,17,6,0,0,170180119601,1701801196010620704,17018011960106207104,1701801196010620710204,202504,4
1,170150,170150,64,2,1,1,1,24,1,10,10,1,2, ,5,7,3, , , ,1,2,60652,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,4721,7511,2, ,3,2,2,2,2,2,2,2,2,2,2,2,4,1,1,2,3,1,1,40, , , , , , , , , , , ,5, , , , ,470,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"44,5994331470706",4,470.0,"156,666666666667",1,1, ,1,7,7,17,1,0,0,170150017402,1701500174020640203,17015001740206402103,1701500174020640210103,202503,3
1,170150,170150,66,3,1,1,2,22,1,10,10,2,2, ,3,7,3, , , ,1,2,50751,1,1, , , ,30,1, ,1,1,20,7, , , , , , , , , ,4721,5223,2, ,3,1,2,2,2,2,2,2,2,2,2,2,0,1,1,5,4,3,1,30, , , , , , , , , , , ,5, , , , ,150,0,1,30, , , ,2, ,2, ,2, ,2, ,1,55,2, , , , , , , , , , , , , , ,1,2512,"97,374502110437",4,180.0,"117,5",2,1, ,4,5,7,17,1,0,0,170150330901,1701503309010660308,17015033090106603108,1701503309010660310108,202508,8
1,170150,170150,55,5,1,1,2,28,1,1,10,5,2, ,5,7,3, , , ,1,2,140150,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,8710,5120,2, ,2,2,2,2,1,1,1,2,2,2,1,1,1,1,1,20,1,1,1,40, , , , , , , , , , , ,1, , , , ,430,44,1,3, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"31,5113193795915",4,477.0,259,1,1, ,1,5,17,17,1,0,0,170150056703,1701500567030550502,17015005670305505102,1701500567030550510102,202502,2
1,170150,170150,74,3,1,4,1,22,7,10,10,6,2, ,5,5,7,1, , ,6,2,110153,1,1, , , ,20,3, ,1,1,30,1,4, , , , , , , , ,4100,9313,4, ,6,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,1,20, , , , , , , , , , , ,5, , , , ,280,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"28,3285406837809",3,280.0,277,2,1, ,2,9,6,17,1,0,0,170150148404,1701501484040740310,17015014840407403110,1701501484040740310410,202510,10
2,170175,170175,51,7,1,4,2,21,3,10,10,6,2, ,15,7,3, , , ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,1,50,2, , , , , , , , , , , , , , ,1,1722,"54,8978795238009",4,0.0,"114,166666666667",9, , , , , ,17,6,0,0,170175900602,1701759006020510703,17017590060205107103,1701759006020510710403,202503,3
1,170550,170550,62,1,1,3,2,27,3,10,10,6,1,6, ,9,2, ,2, ,6,2,71350,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1712,"34,8674822022322",5,0.0,"266,25",9, , , , , ,17,6,0,0,170550039601,1705500396010620104,17055003960106201104,1705500396010620110304,202504,4
1,170155,170155,58,2,1,1,1,21,1,1,10,5,2, ,5,9,1, ,2, ,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,2220,8142,2, ,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,423,47,1,10, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1713,"85,072661626871",5,480.0,160,1,1, ,1,8,3,17,6,0,0,170155016902,1701550169020580212,17015501690205802112,1701550169020580210112,202512,12
1,170150,170150,73,4,1,1,2,26,1,10,10,5,2, ,11,7,3, , , ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,1,250,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"30,2399285540651",4,0.0,100,9, , , , , ,17,1,0,0,170150004702,1701500047020730409,17015000470207304109,1701500047020730410109,202509,9
1,170155,170155,56,2,1,2,1,28,3,1,10,6,2, ,11,7,3, , , ,4,2,40451,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,5610,4321,2, ,2,1,2,2,1,1,1,2,2,2,1,1,7,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,720,65,1,55, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1713,"81,4778329311724",4,840.0,364,1,1, ,1,4,9,17,6,0,0,170155015703,1701550157030560205,17015501570305602105,1701550157030560210205,202505,5
1,170150,170150,58,5,1,3,1,23,3,1,10,6,1,6, ,8,3, ,1,20610303,6,1, ,2,1, , , ,20,7, ,4, , , , , , , , , , , , ,1410,3339,2, ,3,2,2,2,1,2,1,2,2,1,1,1,4,1,1,20,1,1,1,20, , , , , , , , , , , ,1, , , , ,210,25,1,15, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"20,3540381826711",5,250.0,"579,25",4,1, ,1,3,3,17,1,0,0,170150375804,1701503758040580503,17015037580405805103,1701503758040580510303,202503,3
1,170150,170150,72,3,1,2,2,22,3,10,10,6,1,6, ,7,3, , , ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"44,6653983373255",4,0.0,258,9, , , , , ,17,1,0,0,170150300803,1701503008030720311,17015030080307203111,1701503008030720310211,202511,11
1,170156,170156,59,7,1,1,2,29,1,1,10,6,2, ,5,4,6,1, , ,6,3,170,5,1, , , ,48, ,1,4, , , , , , , , , , , , ,4771,5223,2, ,2,2,2,2,1,2,1,2,2,2,1,1,10,1,1,3,2,1,1,48, , , , , , , , , , , ,1, , , , ,470,45,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1712,"108,309376175235",3,515.0,148,1,1, ,1,5,7,17,6,0,0,170156051901,1701560519010590703,17015605190105907103,1701560519010590710103,202503,3
1,170150,170150,73,7,1,5,1,25,3,10,10,6,2, ,5,7,3, , , ,6,1, ,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,4721,5223,2, ,3,1,2,2,2,2,2,2,2,2,2,2,1,1,1,20,1,1,1,40, , , , , , , , , , , ,5, , , , ,470,0,1,50, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"17,252493814091",4,520.0,"326,666666666667",1,1, ,1,5,7,17,1,0,0,170150221502,1701502215020730712,17015022150207307112,1701502215020730710512,202512,12
1,170150,170150,62,10,1,3,1,19,3,10,10,6,1,1, ,9,3, ,2, ,6,3,862,3,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"37,3577558362778",5,0.0,270,9, , , , , ,17,1,0,0,170150192902,1701501929020621001,17015019290206210101,1701501929020621010301,202501,1
2,170550,170550,71,3,1,4,2,21,3,1,10,6,1,2, ,9,2, ,2, ,6,1, ,3,1, , , ,25,1, ,4, , , , , , , , , , , , ,3100,4321,2, ,3,1,2,2,2,2,1,2,2,2,2,2,0,1,2, , , ,1,25, , , , , , , , , , , ,1, , , , ,320,30,1,70, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1722,"42,0967176678583",5,420.0,"582,25",4,1, ,1,4,3,17,6,0,0,170550902002,1705509020020710310,17055090200207103110,1705509020020710310410,202510,10
1,170155,170155,55,6,1,1,1,29,1,10,10,1,1,3, ,9,2, ,2, ,6,2,170150,1,1, , , ,18,1, ,4, , , , , , , , , , , , ,1312,7233,6,2, , , , , , , , , , , , ,1,8,1,1,3,2,1,18, , , , , , , , , , , ,5,0,2, ,0, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1713,"54,1305132814416",5,0.0,"409,5",4,1, ,2,7,3,17,6,0,0,170155045802,1701550458020550602,17015504580205506102,1701550458020550610102,202502,2
1,170150,170150,60,5,1,3,1,27,3,1,10,6,2, ,3,9,4, ,2, ,6,1, ,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,4752,5223,2, ,2,2,2,2,1,2,1,2,2,2,1,1,3,1,1,5,2,1,1,40, , , , , , , , , , , ,1, , , , ,470,44,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"57,8146035490076",5,514.0,"297,166666666667",1,1, ,1,5,7,17,1,0,0,170150192303,1701501923030600506,17015019230306005106,1701501923030600510306,202506,6
1,170155,170155,70,1,1,3,2,24,3,1,10,6,1,6, ,9,1, ,2, ,6,1, ,3,1, , , ,40, ,1,4, , , , , , , , , , , , ,1920,3343,2, ,2,1,2,2,1,1,1,2,2,2,1,1,2,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,423,47,1,73, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1713,"42,3311558690458",5,543.0,"410,75",1,1, ,1,3,3,17,6,0,0,170155039102,1701550391020700112,17015503910207001112,1701550391020700110312,202512,12
1,170150,170150,72,5,1,3,2,21,3,1,10,6,2, ,3,7,3, , , ,6,3,862,3,1, , , ,40, ,1,4, , , , , , , , , , , , ,5610,5131,2, ,2,1,2,1,1,1,1,2,2,2,1,1,2,1,1,8,1,1,1,40, , , , , , , , , , , ,1, , , , ,425,45,1,103, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"20,8717191626633",4,573.0,"434,25",1,1, ,1,5,9,17,1,0,0,170150199502,1701501995020720508,17015019950207205108,1701501995020720510308,202508,8
2,170184,170184,66,2,1,3,1,21,9,10,10,6,1,1, ,9,1, ,2, ,6,3,862,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,1,500,2, ,2, ,2, , , , , , , , , , , , , , ,1,1723,"127,877744116921",5,0.0,520,9, , , , , ,17,6,0,0,170184908504,1701849085040660205,17018490850406602105,1701849085040660210305,202505,5
1,170150,170150,60,9,1,2,2,28,3,10,10,6,2, ,5,7,2, , , ,6,2,60150,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,1410,8153,2, ,2,2,2,2,2,2,2,2,2,2,2,2,3,1,1,20,1,1,1,40, , , , , , , , , , , ,5, , , , ,470,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"43,3010358298852",4,470.0,335,1,1, ,1,8,3,17,1,0,0,170150276402,1701502764020600909,17015027640206009109,1701502764020600910209,202509,9
1,170150,170150,76,2,1,3,1,27,7,10,10,6,1,5, ,9,4, ,2, ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"14,3090318891368",5,0.0,500,9, , , , , ,17,1,0,0,170150181002,1701501810020760212,17015018100207602112,1701501810020760210312,202512,12
1,170150,170150,65,4,1,2,2,18,3,10,10,6,1,5, ,7,3, , , ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"20,4538696281528",4,0.0,"323,333333333333",9, , , , , ,17,1,0,0,170150089601,1701500896010650407,17015008960106504107,1701500896010650410207,202507,7
1,170150,170150,59,10,1,4,2,18,3,10,10,6,1,2, ,7,2, , , ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,8, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"14,872148066218",4,0.0,"187,5",9, , , , , ,17,1,0,0,170150145005,1701501450050591006,17015014500505910106,1701501450050591010406,202506,6
1,170151,170151,65,6,1,5,2,20,3,4,10,6,1,1, ,9,1, ,2, ,6,2,170150,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1712,"22,6522625881374",5,0.0,325,9, , , , , ,17,6,0,0,170151004003,1701510040030650604,17015100400306506104,1701510040030650610504,202504,4
1,170150,170150,71,5,1,3,1,20,3,10,10,6,1,2, ,8,2, ,2, ,6,1, ,3,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"52,5017290143988",5,0.0,192,9, , , , , ,17,1,0,0,170150119203,1701501192030710507,17015011920307105107,1701501192030710510307,202507,7
2,170171,170171,59,4,1,6,2,20,3,10,10,6,2, ,2,8,2, ,1,10910301,6,1, ,1,2,12,2, , , , , , , , , ,2,8, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, ,2,2,1,1,1,2,2,2,2,2,2,2,8,1,1721,"63,8047083313918",5,0.0,"273,75",7, ,1, , , ,17,6,0,0,170171900501,1701719005010590406,17017190050105904106,1701719005010590410606,202506,6
2,170350,170350,62,5,1,5,1,21,7,1,10,6,1,1, ,9,1, ,2, ,6,2,131750,2,1, , , ,60, ,1,4, , , , , , , , , , , , ,1010,4321,2, ,2,1,2,2,1,1,1,2,2,2,1,1,1,1,2, , , ,1,60, , , , , , , , , , , ,1, , , , ,700,80,1,95, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1723,"44,1539609762213",5,875.0,"553,2",1,1, ,1,4,3,17,6,0,0,170350901502,1703509015020620501,17035090150206205101,1703509015020620510501,202501,1
1,170150,170150,76,3,1,4,1,25,3,1,10,6,2, ,5,7,3, , , ,6,1, ,3,1, , , ,40, ,1,4, , , , , , , , , , , , ,8541,4226,2, ,2,1,2,2,1,1,1,2,2,2,1,1,2,1,1,50,1,1,1,40, , , , , , , , , , , ,1, , , , ,446,44,1,68, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"61,2660081714403",4,558.0,"369,333333333333",1,1, ,1,4,16,17,1,0,0,170150005001,1701500050010760312,17015000500107603112,1701500050010760310412,202512,12
2,170183,170183,47,6,1,1,1,28,1,10,10,6,2, ,5,7,3, , , ,6,2,110950,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,6110,7422,2, ,3,1,2,1,2,1,2,2,2,2,2,2,8,1,1,6,3,1,1,40, , , , , , , , , , , ,5, , , , ,400,0,1,88, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1723,"65,4343362175565",4,488.0,"262,75",1,1, ,1,7,10,17,6,0,0,170183110403,1701831104030470602,17018311040304706102,1701831104030470610102,202502,2
1,170150,170150,58,9,1,1,1,28,1,1,10,6,2, ,5,9,2, ,2, ,6,1, ,1,1, , , ,52, ,2,4, , , , , , , , , , , , ,5223,8332,2, ,3,1,2,1,1,1,1,2,2,1,1,1,3,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,500,400,1,170, , , ,2, ,2, ,1,150,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"305,149221716216",5,1070.0,612,1,1, ,1,8,8,17,1,0,0,170150385702,1701503857020580903,17015038570205809103,1701503857020580910103,202503,3
1,170150,170150,47,6,1,4,2,29,7,1,5,6,2, ,2,10,1, ,1,59999900,6,2,110150,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,8610,2131,2, ,2,1,2,2,1,1,1,1,2,2,1,1,7,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,1150,250,1,217, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"24,5294328668006",5,1617.0,884,1,1, ,1,2,17,17,1,0,0,170150142503,1701501425030470602,17015014250304706102,1701501425030470610402,202502,2
1,170150,170150,67,4,1,4,1,26,7,10,10,6,2, ,5,7,3, , , ,6,2,110150,1,1, , , ,70, ,1,4, , , , , , , , , , , , ,8010,5414,2, ,3,2,2,2,2,2,2,2,2,2,2,2,0,1,1,7,2,1,1,70, , , , , , , , , , , ,5, , , , ,550,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"153,977005429434",4,550.0,"513,75",1,1, ,1,5,14,17,1,0,0,170150264602,1701502646020670409,17015026460206704109,1701502646020670410409,202509,9
1,170150,170150,65,3,1,4,2,20,3,10,10,6,1,1, ,8,1, ,2, ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"23,0189522343321",5,0.0,"222,5",9, , , , , ,17,1,0,0,170150040901,1701500409010650304,17015004090106503104,1701500409010650310404,202504,4
1,170550,170550,62,9,1,2,2,26,2,10,10,1,1,6, ,8,1, ,2, ,6,2,50150,2,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1713,"190,849050809674",5,0.0,610,9, , , , , ,17,6,0,0,170550029603,1705500296030620901,17055002960306209101,1705500296030620910201,202501,1
1,170150,170150,56,7,1,2,2,24,3,1,10,6,1,2, ,9,4, ,2, ,6,1, ,1,1, , , ,24,8, ,4, , , , , , , , , , , , ,4390,4311,2, ,2,2,2,2,1,2,1,2,2,2,1,1,2,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,500,50,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"28,4266204722188",5,550.0,"553,5",1,1, ,1,4,6,17,1,0,0,170150268101,1701502681010560705,17015026810105607105,1701502681010560710205,202505,5
1,170150,170150,40,1,1,3,2,22,3,10,10,6,1,1, ,9,1, ,2, ,6,1, ,3,2,12,2, , , , , , , , , ,9,40, , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, ,2,1,1,1,1,2,2,2,2,2,2,2,8,1,2513,"12,3684757147747",5,0.0,142,7, ,1, , , ,17,1,0,0,170150252501,1701502525010400101,17015025250104001101,1701502525010400110301,202501,1
2,170184,170184,63,2,1,2,2,19,2,3,10,5,2, ,13,7,3, , , ,6,2,132250,1,2,12,2, , , , , , , , , ,11, ,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1723,"23,424168704976",4,0.0,"236,666666666667",9, , , , , ,17,6,0,0,170184900403,1701849004030630202,17018490040306302102,1701849004030630210202,202502,2
1,170150,170150,64,2,1,3,1,20,3,10,10,6,2, ,3,9,2, ,2, ,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,7310,3521,2, ,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,50,1,1,1,40, , , , , , , , , , , ,5, , , , ,300,0,1,42, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"11,9557840697605",5,342.0,"350,5",4,1, ,1,3,13,17,1,0,0,170150136101,1701501361010640206,17015013610106402106,1701501361010640210306,202506,6
1,170150,170150,75,6,1,2,2,25,2,1,10,5,2, ,5,7,3, , , ,6,2,50451,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,8121,9112,2, ,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,470,45,1,8, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"45,635085270904",4,523.0,"174,333333333333",1,1, ,1,9,14,17,1,0,0,170150383704,1701503837040750611,17015038370407506111,1701503837040750610211,202511,11
