area,ciudad,conglomerado,panelm,vivienda,hogar,p01,p02,p03,p04,p05a,p05b,p06,p07,p08,p09,p10a,p10b,p11,p12a,p12b,p15,p15aa,p15ab,cod_inf,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p42a,p43,p44a,p44b,p44c,p44d,p44e,p44f,p44g,p44h,p44i,p44j,p44k,p45,p46,p47a,p47b,p48,p49,p50,p51a,p51b,p51c,p52,p53,p54,p54a,p55,p56a,p56b,p57,p58,p61b1,p63,p64a,p64b,p65,p66,p67,p68a,p68b,p69,p70a,p70b,p71a,p71b,p72a,p72b,p73a,p73b,p74a,p74b,p75,p76,p77,p78,sd01,sd021,sd022,sd023,sd024,sd025,sd026,sd027,sd028,sd029,sd0210,sd0211,sd03,ced01a,estrato,fexp,nnivins,ingrl,ingpc,condact,empleo,desempleo,secemp,grupo1,rama1,prov,dominio,pobreza,epobreza,upm,id_vivienda,id_hogar,id_persona,periodo,mes
1,170150,170150,69,7,1,1,2,35,1,1,5,5,2, ,2,10,1, ,1,50520104,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,9900,1120,2, ,2,2,2,2,1,2,1,2,2,2,1,1,5,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,3500,278,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"42,0953360963143",5,3778.0,"2465,5",1,1, ,1,1,21,17,1,0,0,170150091603,1701500916030690711,17015009160306907111,1701500916030690710111,202511,11
1,170150,170150,68,10,1,2,2,31,2,10,10,5,2, ,2,8,3, ,1,20920201,6,1, ,1,1, , , ,45, ,1,4, , , , , , , , , , , , ,9499,2342,6,2, , , , , , , , , , , , ,7,8,1,1,3,1,1,45, , , , , , , , , , , ,5,800,2, ,0, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"43,5625647346143",5,800.0,493,1,1, ,1,2,19,17,1,0,0,170150258701,1701502587010681007,17015025870106810107,1701502587010681010207,202507,7
1,170150,170150,58,7,1,1,1,33,1,10,10,5,2, ,5,6,6, , , ,4,2,20150,2,1, , , ,50, ,1,4, , , , , , , , , , , , ,4922,8322,6,2, , , , , , , , , , , , ,9,3,1,1,3,1,1,50, , , , , , , , , , , ,5,700,1,50,300, , , , , , , ,2, ,2, ,1,80,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"23,0165413650533",4,450.0,165,4,1, ,1,8,8,17,1,0,0,170150157403,1701501574030580712,17015015740305807112,1701501574030580710112,202512,12
2,170180,170180,59,2,1,2,2,30,2,10,10,1,2, ,3,7,1, , , ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1722,"112,409590328876",4,0.0,"86,4",9, , , , , ,17,6,1,0,170180900201,1701809002010590206,17018090020105902106,1701809002010590210206,202506,6
1,170150,170150,75,9,1,1,1,31,1,1,5,6,2, ,11,9,2, ,2, ,6,2,170250,1,1, , , ,50, ,2,4, , , , , , , , , , , , ,5610,8321,2, ,2,1,2,2,1,1,1,1,2,1,1,1,13,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,700,120,1,180, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"36,9980029910305",5,1000.0,369,1,1, ,1,8,9,17,1,0,0,170150021704,1701500217040750911,17015002170407509111,1701500217040750910111,202511,11
1,170150,170150,69,10,1,1,1,33,1,4,10,1,2, ,2,9,5, ,1,30410203,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,6920,2411,6,2, , , , , , , , , , , , ,4,8,1,1,2,1,1,40, , , , , , , , , , , ,5,700,2, ,0, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"258,166733489516",5,700.0,"887,333333333333",1,1, ,1,2,13,17,1,0,0,170150038101,1701500381010691011,17015003810106910111,1701500381010691010111,202511,11
1,170150,170150,74,6,1,7,1,30,7,10,10,6,2, ,5,7,3, , , ,6,2,110350,3,1, , , ,40, ,1,4, , , , , , , , , , , , ,4922,8331,6,2, , , , , , , , , , , , ,5,3,1,1,3,1,1,40, , , , , , , , , , , ,5,470,2, ,70, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"28,3285406837809",4,400.0,"187,142857142857",4,1, ,1,8,8,17,1,0,0,170150148404,1701501484040740610,17015014840407406110,1701501484040740610710,202510,10
1,170150,170150,69,6,1,2,1,32,3,10,10,6,2, ,5,8,1, ,2, ,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,7420,4225,2, ,3,2,2,2,2,2,2,2,2,2,2,2,0,1,1,3,2,1,1,40, , , , , , , , , , , ,5, , , , ,0,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"25,7088124246721",5,0.0,"77,5",4,1, ,1,4,13,17,1,1,0,170150254302,1701502543020690608,17015025430206906108,1701502543020690610208,202508,8
1,170150,170150,73,4,1,2,2,31,2,10,10,1,2, ,2,9,5, ,1,30910101,6,3,862,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,8620,2261,7, , , , , , , , , , , , , ,6,6,1,3,2,1,1,40, , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"142,513161070476",5,0.0,1000,5,1, ,1,2,17,17,1,0,0,170150188402,1701501884020730412,17015018840207304112,1701501884020730410212,202512,12
1,170150,170150,69,8,1,1,2,33,1,10,10,1,2, ,5,6,6, , , ,1,2,60150,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,9700,9111,10, ,2,1,2,2,2,2,2,2,2,2,2,2,10,8,1,1, , ,1,40, , , , , , , , , , , ,5, , , , ,250,0,1,70, , , ,2, ,2, ,1,100,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"21,3567542774245",4,320.0,"206,666666666667",4,1, ,3,9,20,17,1,0,0,170150376603,1701503766030690808,17015037660306908108,1701503766030690810108,202508,8
1,170150,170150,74,6,1,2,1,34,2,1,10,5,2, ,11,6,6, , , ,6,2,91450,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,8010,5414,2, ,2,2,2,2,1,2,1,2,2,2,1,1,10,1,1,10,1,1,1,40, , , , , , , , , , , ,1, , , , ,425,45,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"63,0732114331726",4,470.0,"128,571428571429",1,1, ,1,5,14,17,1,0,0,170150345101,1701503451010740610,17015034510107406110,1701503451010740610210,202510,10
1,170150,170150,62,5,1,3,2,32,3,10,10,6,2, ,2,9,4, ,1,30410302,6,1, ,3,1, , , ,40, ,1,4, , , , , , , , , , , , ,4773,7549,2, ,3,2,2,2,2,2,2,2,2,2,2,2,5,1,1,3,1,1,1,40, , , , , , , , , , , ,5, , , , ,500,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"31,4073157494922",5,500.0,"166,666666666667",1,1, ,1,7,7,17,1,0,0,170150186103,1701501861030620501,17015018610306205101,1701501861030620510301,202501,1
1,170150,170150,58,2,1,1,1,30,1,1,10,5,2, ,5,7,2, , , ,6,2,131751,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,8010,5414,2, ,3,2,2,2,1,1,1,2,2,1,1,1,6,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,500,45,1,21, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"102,862431445645",4,566.0,"118,333333333333",1,1, ,1,5,14,17,1,0,0,170150101902,1701501019020580203,17015010190205802103,1701501019020580210103,202503,3
1,170155,170155,74,2,1,3,1,30,3,10,10,6,2, ,2,9,5, ,1,30720703,6,1, ,3,1, , , ,40, ,1,4, , , , , , , , , , , , ,2593,1324,6,2, , , , , , , , , , , , ,3,8,1,1,2,1,1,40, , , , , , , , , , , ,5,900,2, ,0, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1713,"98,9398597592001",5,900.0,"444,75",1,1, ,1,1,3,17,6,0,0,170155020304,1701550203040740210,17015502030407402110,1701550203040740210310,202510,10
1,170150,170150,47,6,1,1,1,35,1,1,10,1,2, ,2,9,5, ,1,30410102,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,8423,2411,1, ,3,2,2,2,1,1,1,2,2,2,1,1,11,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,800,200,1,12, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"169,943554085142",5,1012.0,"337,333333333333",1,1, ,1,2,15,17,1,0,0,170150060802,1701500608020470602,17015006080204706102,1701500608020470610102,202502,2
1,170150,170150,63,5,1,3,2,35,3,1,10,1,2, ,5,8,3, ,1,21010201,6,1, ,1,1, , , ,60, ,1,4, , , , , , , , , , , , ,5610,3434,2, ,2,2,2,2,1,2,1,2,2,2,1,1,12,1,2, , , ,1,60, , , , , , , , , , , ,1, , , , ,500,50,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"23,5148073044739",5,550.0,272,1,1, ,1,3,9,17,1,0,0,170150251104,1701502511040630505,17015025110406305105,1701502511040630510305,202505,5
1,170150,170150,66,3,1,3,2,34,3,1,10,6,2, ,2,10,2, ,1,50410401,1,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,8411,2431,1, ,3,2,2,2,1,2,1,2,2,1,1,1,6,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,800,100,1,20, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"83,596527314181",5,920.0,"596,666666666667",1,1, ,1,2,15,17,1,0,0,170150027802,1701500278020660308,17015002780206603108,1701500278020660310308,202508,8
1,170150,170150,69,2,1,3,2,32,3,2,10,6,2, ,2,9,5, ,1,30810102,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"25,5741890035794",5,0.0,200,9, , , , , ,17,1,0,0,170150259002,1701502590020690208,17015025900206902108,1701502590020690210308,202508,8
1,170170,170170,51,7,1,1,1,35,1,1,10,6,2, ,5,8,3, ,1,21020101,6,2,170150,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,8423,5411,1, ,1,1,2,2,1,1,1,2,2,2,1,1,11,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,1000,400,1,25, , , ,1,100,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1712,"83,3890828115889",5,1425.0,1525,1,1, ,1,5,15,17,6,0,0,170170089901,1701700899010510703,17017008990105107103,1701700899010510710103,202503,3
1,170150,170150,65,5,1,1,1,30,1,1,10,1,2, ,5,8,2, ,2, ,1,2,180150,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,2220,7322,2, ,2,2,2,2,1,1,1,2,2,2,1,1,10,1,1,15,2,1,1,40, , , , , , , , , , , ,1, , , , ,425,45,1,6, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"121,029037588919",5,476.0,119,1,1, ,1,7,3,17,1,0,0,170150334002,1701503340020650507,17015033400206505107,1701503340020650510107,202507,7
2,170353,170353,76,8,1,3,1,30,3,10,10,6,2, ,11,7,3, , , ,6,1, ,1,2,12,2, , , , , , , , , ,2,2, , , ,1,5,2,119,6113,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, ,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1722,"36,6859342077284",4,0.0,"201,25",7, ,1, , , ,17,6,0,0,170353900302,1703539003020760812,17035390030207608112,1703539003020760810312,202512,12
1,170150,170150,64,5,1,2,1,33,3,1,10,6,2, ,2,9,5, ,1,30710503,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,4510,2144,2, ,2,2,2,2,1,2,1,2,2,2,1,1,3,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,410,60,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"30,0793426924756",5,470.0,"223,333333333333",1,1, ,1,2,7,17,1,0,0,170150116104,1701501161040640503,17015011610406405103,1701501161040640510203,202503,3
1,170150,170150,65,5,1,2,2,32,2,1,10,5,2, ,5,6,6, , , ,6,2,130353,2,1, , , ,50, ,1,4, , , , , , , , , , , , ,9603,3322,2, ,2,2,2,2,1,1,1,2,2,1,1,1,0,1,2, , , ,1,50, , , , , , , , , , , ,1, , , , ,600,60,1,25, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"46,7940061124208",4,685.0,536,1,1, ,1,3,19,17,1,0,0,170150331601,1701503316010650507,17015033160106505107,1701503316010650510207,202507,7
1,170150,170150,54,6,1,2,2,33,5,10,10,2,1,6, ,9,4, ,2, ,6,1, ,1,2,12,2, , , , , , , , , ,11, ,9, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,1,90,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"34,411753587009",5,0.0,130,9, , , , , ,17,1,0,0,170150106502,1701501065020540604,17015010650205406104,1701501065020540610204,202504,4
2,170850,170850,53,5,1,1,1,34,1,10,10,6,2, ,11,4,6,1, , ,6,2,130350,1,1, , , ,36,8, ,4, , , , , , , , , , , , ,150,6130,2, ,2,2,1,2,2,2,2,2,2,2,2,2,15,11,1,3,3,1,1,48, , , , , , , , , , , ,5, , , , ,90,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1721,"34,3938189396452",3,90.0,90,4,1, ,1,6,1,17,6,1,0,170850900701,1708509007010530504,17085090070105305104,1708509007010530510104,202504,4
1,170150,170150,57,3,1,3,1,35,3,1,10,6,2, ,2,9,5, ,1,30410302,6,1, ,1,1, , , ,32,8, ,4, , , , , , , , , , , , ,6419,4312,2, ,3,2,2,2,1,2,1,2,2,2,1,1,5,1,1,30,1,1,1,48, , , , , , , , , , , ,1, , , , ,700,70,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"20,5992371692043",5,770.0,430,1,1, ,1,4,11,17,1,0,0,170150340705,1701503407050570305,17015034070505703105,1701503407050570310305,202505,5
1,170150,170150,54,4,1,2,1,30,3,1,10,6,2, ,3,7,3, , , ,6,1, ,4,1, , , ,40, ,1,4, , , , , , , , , , , , ,8010,5414,2, ,3,2,2,2,1,2,1,2,2,2,1,1,1,1,1,51,1,1,1,40, , , , , , , , , , , ,1, , , , ,450,50,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"48,1908080132568",4,500.0,161,1,1, ,1,5,14,17,1,0,0,170150380905,1701503809050540404,17015038090505404104,1701503809050540410204,202504,4
1,170150,170150,67,7,1,1,1,32,1,1,10,5,2, ,5,6,3, , , ,6,2,131550,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,5610,5120,2, ,2,1,2,2,1,1,1,2,2,2,1,1,10,1,1,20,1,1,1,40, , , , , , , , , , , ,1, , , , ,426,44,1,68, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"20,0880065914291",3,538.0,"182,666666666667",1,1, ,1,5,9,17,1,0,0,170150064901,1701500649010670706,17015006490106707106,1701500649010670710106,202506,6
1,170150,170150,68,10,1,3,1,31,3,10,10,6,2, ,7,6,3, , , ,6,1, ,4,2,12,2, , , , , , , , , ,11, ,11, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"25,4301437386033",3,0.0,265,9, , , , , ,17,1,0,0,170150300502,1701503005020681007,17015030050206810107,1701503005020681010307,202507,7
1,170150,170150,47,1,1,3,1,30,3,10,10,6,2, ,5,7,3, , , ,2,1, ,2,1, , , ,60, ,1,4, , , , , , , , , , , , ,4100,7112,4, ,3,2,2,2,2,2,2,2,2,2,2,2,10,2,1,4,3,2,1,60, , , , , , , , , , , ,5, , , , ,400,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"19,2195440702899",4,400.0,200,4,1, ,2,7,6,17,1,0,0,170150049103,1701500491030470102,17015004910304701102,1701500491030470110302,202502,2
1,170150,170150,60,1,1,2,1,32,2,10,10,1,2, ,5,6,6, , , ,6,2,60250,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,4100,7112,6,2, , , , , , , , , , , , ,12,2,1,1,3,2,1,40, , , , , , , , , , , ,5,600,2, ,0, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"50,0004085428496",4,600.0,200,1,1, ,2,7,6,17,1,0,0,170150337802,1701503378020600109,17015033780206001109,1701503378020600110209,202509,9
1,170150,170150,55,6,1,1,1,32,1,1,5,6,2, ,2,10,1, ,1,50610402,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,5223,2529,2, ,2,1,2,1,1,1,1,1,2,1,1,1,4,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,1700,170,1,482, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"30,1824949834955",5,2352.0,2352,1,1, ,1,2,8,17,1,0,0,170150257315,1701502573150550602,17015025731505506102,1701502573150550610102,202502,2
1,170150,170150,47,5,1,2,2,35,2,10,10,1,2, ,3,6,6, , , ,6,1, ,2,2,12,2, , , , , , , , , ,11, ,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"106,409193946273",4,0.0,191,9, , , , , ,17,1,0,0,170150344903,1701503449030470502,17015034490304705102,1701503449030470510202,202502,2
1,170150,170150,59,4,1,2,2,31,2,10,10,5,1,6, ,7,3, , , ,6,2,90150,2,2,12,2, , , , , , , , , ,9,4, , , ,1,3,4,6430,3513,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,1,129,2, ,2, ,2, ,2, ,2,1,2,1,1,2,2,2,2,2,2,2,3,1,2511,"55,366624257051",4,0.0,"407,25",7, ,1, , , ,17,1,0,0,170150063401,1701500634010590403,17015006340105904103,1701500634010590410203,202503,3
1,170150,170150,65,7,1,1,2,34,1,10,10,6,2, ,2,8,3, ,1,20910201,6,1, ,1,2,12,2, , , , , , , , , ,9,32, , , ,1,6,40,7500,3240,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,1,150,2, ,2, ,2, ,2,2,1,1,1,2,2,2,2,2,2,2,5,1,2511,"30,920050141797",5,0.0,150,7, ,1, , , ,17,1,0,0,170150120901,1701501209010650704,17015012090106507104,1701501209010650710104,202504,4
1,170150,170150,60,2,1,1,1,33,1,1,10,5,2, ,5,6,6, , , ,3,2,80150,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,8010,5414,2, ,2,2,2,2,1,1,1,2,2,2,1,1,8,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,895,45,1,10, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"140,71054336093",4,950.0,193,1,1, ,1,5,14,17,1,0,0,170150048901,1701500489010600209,17015004890106002109,1701500489010600210109,202509,9
1,170159,170159,65,7,1,3,1,32,3,1,10,6,2, ,2,9,5, ,1,30710402,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,7729,2152,2, ,3,2,2,2,1,2,1,2,2,2,1,1,6,1,1,20,1,1,1,40, , , , , , , , , , , ,1, , , , ,600,55,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1711,"66,4695906360665",5,655.0,"403,333333333333",1,1, ,1,2,14,17,6,0,0,170159000604,1701590006040650704,17015900060406507104,1701590006040650710304,202504,4
1,170150,170150,70,1,1,1,2,30,1,10,10,5,2, ,15,7,3, , , ,6,2,50752,1,2,12,2, , , , , , , , , ,11, ,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"188,031168873502",4,0.0,"148,333333333333",9, , , , , ,17,1,0,0,170150334201,1701503342010700109,17015033420107001109,1701503342010700110109,202509,9
1,170150,170150,71,8,1,2,1,33,3,4,10,6,2, ,5,6,6, , , ,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,8423,5412,1, ,1,2,2,2,1,2,1,2,2,2,1,1,10,1,2, , , ,1,40, , , , , , , , , , , ,4, , , , ,900,300,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,3,2513,"14,0953216929072",4,1200.0,860,1,1, ,1,5,15,17,1,0,0,170150122202,1701501222020710807,17015012220207108107,1701501222020710810207,202507,7
1,170150,170150,47,6,1,3,2,34,3,10,10,6,2, ,11,6,6, , , ,6,1, ,3,1, , , ,20,1, ,4, , , , , , , , , , , , ,8890,2342,2, ,2,2,2,2,2,2,2,2,2,2,2,2,6,1,1,3,2,1,1,20, , , , , , , , , , , ,5, , , , ,250,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"16,5169266445959",4,250.0,305,4,1, ,1,2,17,17,1,0,0,170150102701,1701501027010470602,17015010270104706102,1701501027010470610302,202502,2
1,170150,170150,75,5,1,1,2,32,1,10,10,2,2, ,11,6,6, , , ,6,2,110150,1,2,12,2, , , , , , , , , ,6,20, , , ,1,2,20,8010,5414,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,1,350,2, ,2, ,2, ,2, ,2,2,1,1,1,2,2,2,2,2,2,2,1,1,2511,"147,946713444379",4,0.0,"116,666666666667",7, ,1, , , ,17,1,0,0,170150330103,1701503301030750511,17015033010307505111,1701503301030750510111,202511,11
1,170150,170150,68,7,1,2,1,34,3,2,10,6,1,5, ,10,1, ,1,30320101,7,1, ,1,1, , , ,4,3, ,1,1,30,1,4, , , , , , , , ,5911,3521,6,2, , , , , , , , , , , , ,2,9,1,1,3,1,1,20, , , , , , , , , , , ,2,500,2, ,50, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2511,"14,1953456584085",5,450.0,525,2,1, ,1,3,10,17,1,0,0,170150091503,1701500915030680707,17015009150306807107,1701500915030680710207,202507,7
1,170150,170150,60,10,1,1,1,33,1,1,10,6,2, ,2,9,4, ,1,30910301,6,2,130650,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,8610,2221,1, ,1,1,2,2,1,2,1,2,2,2,1,1,9,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,900,200,1,100, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2512,"70,019356013311",5,1200.0,1200,1,1, ,1,2,17,17,1,0,0,170150241802,1701502418020601006,17015024180206010106,1701502418020601010106,202506,6
1,170150,170150,71,7,1,2,2,34,2,10,10,5,2, ,11,4,6,1, , ,6,2,80450,2,2,12,2, , , , , , , , , ,11, ,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"178,333843299813",3,0.0,"113,75",9, , , , , ,17,1,0,0,170150252703,1701502527030710710,17015025270307107110,1701502527030710710210,202510,10
1,170180,170180,72,2,1,2,2,34,2,10,10,1,2, ,11,4,6,1, , ,6,1, ,2,1, , , ,40, ,1,4, , , , , , , , , , , , ,1410,7531,6,2, , , , , , , , , , , , ,10,9,1,1,3,1,1,40, , , , , , , , , , , ,5,120,2, ,20, , , , , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1713,"521,810414927327",3,100.0,"62,5",4,1, ,1,7,3,17,6,1,0,170180105303,1701801053030720211,17018010530307202111,1701801053030720210211,202511,11
1,170150,170150,70,7,1,2,2,33,2,10,10,5,2, ,11,6,3, , , ,6,1, ,2,1, , , ,42, ,1,4, , , , , , , , , , , , ,7320,4227,6,2, , , , , , , , , , , , ,12,9,1,1,3,1,1,42, , , , , , , , , , , ,5,400,2, ,0, , , , , , , ,2, ,1,500,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"24,0722118254137",3,400.0,610,4,1, ,1,4,13,17,1,0,0,170150221101,1701502211010700709,17015022110107007109,1701502211010700710209,202509,9
1,170155,170155,64,5,1,3,1,32,3,1,10,3,2, ,2,9,5, ,1,30410302,6,2,40150,6,1, , , ,40, ,1,4, , , , , , , , , , , , ,4752,3322,2, ,3,2,2,2,1,1,1,2,2,2,1,1,0,1,2, , , ,1,40, , , , , , , , , , , ,1, , , , ,500,45,1,3, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1711,"28,9934980341811",5,548.0,"161,333333333333",1,1, ,1,3,7,17,6,0,0,170155041102,1701550411020640506,17015504110206405106,1701550411020640510306,202506,6
1,170155,170155,55,1,1,1,1,35,1,10,10,6,2, ,5,9,1, ,2, ,6,1, ,1,1, , , ,40, ,1,4, , , , , , , , , , , , ,8291,4214,2, ,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2, , , ,1,40, , , , , , , , , , , ,5, , , , ,600,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1713,"91,9168693168023",5,600.0,"451,25",1,1, ,1,4,14,17,6,0,0,170155030605,1701550306050550102,17015503060505501102,1701550306050550110102,202502,2
2,170184,170184,70,1,1,1,1,30,1,1,10,5,2, ,5,7,3, , , ,7,2,131150,1,1, , , ,60, ,1,4, , , , , , , , , , , , ,8010,5414,2, ,2,2,2,2,1,1,1,2,2,2,1,1,3,1,2, , , ,1,60, , , , , , , , , , , ,1, , , , ,470,52,1,10, , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,1723,"101,490822937699",4,532.0,133,1,1, ,1,5,14,17,6,0,0,170184900505,1701849005050700112,17018490050507001112,1701849005050700110112,202512,12
1,170150,170150,52,5,1,1,1,31,1,10,10,5,2, ,5,6,6, , , ,6,2,131750,2,1, , , ,50, ,1,4, , , , , , , , , , , , ,4520,9122,2, ,3,2,2,2,2,2,2,2,2,2,2,2,5,1,1,4,2,1,1,50, , , , , , , , , , , ,5, , , , ,400,0,2, , , , ,2, ,2, ,2, ,2, ,2, ,2, , , , , , , , , , , , , , ,1,2513,"50,8109271928286",4,400.0,"133,333333333333",4,1, ,1,9,7,17,1,0,0,170150035801,1701500358010520501,17015003580105205101,1701500358010520510101,202501,1
